numer_sta;date;pmer;ff;vv;ww;w1
07690;20130101060000;0.33699538560381204;0.6319452924655026;1.403768071289536;-0.4636432176013824;-0.7044410413476263
07747;20130101060000;0.034299740781830935;-0.1618024178776407;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07761;20130101060000;0.44077674954277696;-0.31444620832824516;1.403768071289536;-0.4636432176013824;-0.7044410413476263
07790;20130101060000;0.38023762057838073;0.14348516302356812;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
61980;20130101060000;-0.1819114340910127;2.036268164611064;-0.549014367953505;-0.4636432176013824;-0.7044410413476263
89642;20130101060000;-2.71590640360074;2.4941995359628777;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07015;20130101090000;-0.8305449587095436;0.2961289534741726;1.403768071289536;-0.509503080865614;1.209800918836141
07027;20130101090000;-0.38082571497402884;0.14348516302356812;-0.22355062807966483;3.1134261170086894;1.9754977029096477
07037;20130101090000;-0.510552419897735;-0.1618024178776407;1.403768071289536;-0.4636432176013824;-0.7044410413476263
07110;20130101090000;-0.069481623157134;-0.46708999877884966;-0.22355062807966483;3.1134261170086894;1.9754977029096477
07117;20130101090000;-0.21650522207066766;1.089876663817316;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07139;20130101090000;-0.34623192699437383;-0.009158627427036345;0.7528405915418556;-0.509503080865614;1.9754977029096477
07149;20130101090000;-0.5019039729028213;0.14348516302356812;0.4273768516680155;-0.509503080865614;1.9754977029096477
07168;20130101090000;-0.4673101849231663;0.47930150201489813;0.10191311179417531;0.4076941844190198;1.209800918836141
07207;20130101090000;-0.02623938818256528;1.089876663817316;-0.028272384155360757;-0.4636432176013824;-0.7044410413476263
07222;20130101090000;-0.10407541113678899;-0.1618024178776407;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07255;20130101090000;-0.25109901005032265;0.14348516302356812;-0.549014367953505;3.1134261170086894;1.9754977029096477
07299;20130101090000;-0.1819114340910127;-0.31444620832824516;-0.549014367953505;2.196228851724056;1.209800918836141
07335;20130101090000;-0.15596609310627146;-0.1618024178776407;nan;-0.4636432176013824;-0.7044410413476263
07460;20130101090000;-0.14731764611135773;0.6319452924655026;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
07481;20130101090000;-0.008942494192737791;1.089876663817316;0.7528405915418556;2.196228851724056;1.209800918836141
07535;20130101090000;0.07754197575639966;-0.1618024178776407;-0.41882887200396895;0.4076941844190198;1.209800918836141
07577;20130101090000;0.14672955171570962;-1.1081939186713885;-0.744292611877809;0.4076941844190198;1.209800918836141
07627;20130101090000;0.3456438325987258;-0.8029063377701795;-0.744292611877809;2.3338084415167506;1.209800918836141
07643;20130101090000;0.06889352876148591;0.14348516302356812;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07650;20130101090000;0.0861904227513134;0.9372328733667116;1.403768071289536;-0.4636432176013824;-0.7044410413476263
07661;20130101090000;0.22456557466993332;0.2961289534741726;-0.9070244818147292;2.196228851724056;1.209800918836141
07690;20130101090000;0.3456438325987258;0.7845890829161071;1.0783043314156957;-0.4636432176013824;-0.7044410413476263
07747;20130101090000;0.1813233396953646;-0.46708999877884966;0.4273768516680155;2.196228851724056;1.209800918836141
07761;20130101090000;0.4494251965376907;-0.46708999877884966;1.403768071289536;-0.4636432176013824;-0.7044410413476263
07790;20130101090000;0.406182961563122;-0.31444620832824516;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
61980;20130101090000;-0.2597474570452364;1.8836243741604595;-0.549014367953505;-0.4636432176013824;-0.7044410413476263
61998;20130101090000;-2.0759213259771228;3.593234827207229;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
67005;20130101090000;-0.5019039729028213;0.14348516302356812;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
78897;20130101090000;0.0861904227513134;-1.2608377091219929;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
89642;20130101090000;-2.6294219336516025;1.730980583709855;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07005;20130101120000;-0.40677105595877006;0.6319452924655026;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07015;20130101120000;-0.5278493138875625;0.6319452924655026;1.403768071289536;-0.509503080865614;1.9754977029096477
07020;20130101120000;-0.17326298709609894;1.730980583709855;-0.028272384155360757;-0.4636432176013824;1.9754977029096477
07027;20130101120000;-0.21650522207066766;0.9372328733667116;1.403768071289536;-0.4177833543371507;1.9754977029096477
07037;20130101120000;-0.30298969201980513;-0.1618024178776407;1.403768071289536;-0.4636432176013824;-0.7044410413476263
07110;20130101120000;0.12078421073096839;0.2961289534741726;-0.22355062807966483;-0.4177833543371507;1.9754977029096477
07117;20130101120000;0.008354399797089698;0.47930150201489813;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07139;20130101120000;-0.13866919911644396;-0.009158627427036345;1.403768071289536;-0.509503080865614;1.9754977029096477
07149;20130101120000;-0.28569279802997766;-0.1618024178776407;0.7528405915418556;-0.4177833543371507;1.9754977029096477
07168;20130101120000;-0.3116381390147189;0.47930150201489813;0.10191311179417531;3.1134261170086894;1.9754977029096477
07207;20130101120000;0.17267489270045086;0.7845890829161071;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07222;20130101120000;0.07754197575639966;0.14348516302356812;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
07255;20130101120000;-0.13866919911644396;-0.009158627427036345;-0.22355062807966483;-0.509503080865614;1.9754977029096477
07299;20130101120000;-0.21650522207066766;-0.46708999877884966;-0.6791998639030411;2.196228851724056;1.209800918836141
07314;20130101120000;0.18997178669027834;0.2961289534741726;-0.41882887200396895;-0.4636432176013824;1.209800918836141
07335;20130101120000;-0.0002940471978240469;0.2961289534741726;nan;-0.4636432176013824;-0.7044410413476263
07460;20130101120000;-0.07813007015204776;-0.009158627427036345;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07481;20130101120000;0.017002846792003444;0.9372328733667116;-0.549014367953505;2.196228851724056;1.209800918836141
07577;20130101120000;0.11213576373605463;-0.8029063377701795;-0.549014367953505;2.2420887149882875;1.209800918836141
07627;20130101120000;0.3196984916139845;-0.31444620832824516;-0.6791998639030411;-0.509503080865614;1.209800918836141
07643;20130101120000;0.06889352876148591;0.2961289534741726;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07650;20130101120000;-0.0002940471978240469;-0.009158627427036345;1.403768071289536;-0.4636432176013824;1.209800918836141
07690;20130101120000;0.21591712767501958;0.14348516302356812;-0.41882887200396895;2.196228851724056;1.209800918836141
07747;20130101120000;0.13808110472079588;0.2961289534741726;0.4273768516680155;0.4076941844190198;1.209800918836141
07761;20130101120000;0.3456438325987258;-0.46708999877884966;1.403768071289536;-0.4636432176013824;-0.7044410413476263
07790;20130101120000;0.25915936264958833;-0.8029063377701795;1.0783043314156957;-0.4636432176013824;-0.7044410413476263
61980;20130101120000;-0.3981226089638563;1.5783367932592505;-0.549014367953505;-0.4636432176013824;-0.7044410413476263
71805;20130101120000;-2.101866666961864;2.341555745512273;-0.549014367953505;3.342725433329848;1.9754977029096477
78897;20130101120000;0.24186246865976083;-1.2608377091219929;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
78925;20130101120000;0.17267489270045086;0.2961289534741726;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07005;20130101150000;-0.2683959040401501;-0.009158627427036345;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07015;20130101150000;-0.3721772679791151;0.2961289534741726;1.403768071289536;-0.4636432176013824;-0.7044410413476263
07020;20130101150000;0.008354399797089698;1.2425204542679202;-0.028272384155360757;-0.4636432176013824;-0.7044410413476263
07027;20130101150000;-0.04353628217239277;-0.31444620832824516;1.403768071289536;0.5911336374759465;1.9754977029096477
07037;20130101150000;-0.12137230512661648;-0.31444620832824516;1.403768071289536;-0.509503080865614;1.9754977029096477
07110;20130101150000;0.25051091565467454;0.14348516302356812;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07117;20130101150000;0.12078421073096839;0.14348516302356812;-0.028272384155360757;-0.4636432176013824;1.209800918836141
07139;20130101150000;0.008354399797089698;0.6319452924655026;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
07149;20130101150000;-0.13002075212153022;-0.009158627427036345;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
07168;20130101150000;-0.13866919911644396;-0.6197337892294541;0.7528405915418556;0.5911336374759465;1.9754977029096477
07207;20130101150000;0.2764562566394158;0.7845890829161071;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07222;20130101150000;0.17267489270045086;0.14348516302356812;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
07255;20130101150000;-0.017590941187651535;-0.1618024178776407;1.403768071289536;-0.509503080865614;1.9754977029096477
07299;20130101150000;-0.13866919911644396;-0.009158627427036345;-0.22355062807966483;2.2420887149882875;1.209800918836141
07335;20130101150000;0.12943265772588214;0.14348516302356812;nan;-0.4636432176013824;-0.7044410413476263
07460;20130101150000;-0.03488783517747903;-0.1618024178776407;-0.22355062807966483;0.5911336374759465;1.9754977029096477
07481;20130101150000;0.02565129378691719;-0.1618024178776407;-0.22355062807966483;2.196228851724056;1.209800918836141
07577;20130101150000;0.09483886974622716;-1.2608377091219929;-0.614107115928273;2.2420887149882875;1.209800918836141
07627;20130101150000;0.31105004461907076;-0.46708999877884966;-0.614107115928273;-0.4177833543371507;1.9754977029096477
07643;20130101150000;0.06889352876148591;-0.8029063377701795;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07650;20130101150000;-0.008942494192737791;-0.6197337892294541;1.403768071289536;-0.4636432176013824;-0.7044410413476263
07661;20130101150000;0.034299740781830935;-0.1618024178776407;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07690;20130101150000;0.12943265772588214;0.2961289534741726;1.403768071289536;0.4076941844190198;1.209800918836141
07747;20130101150000;0.11213576373605463;-0.009158627427036345;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07790;20130101150000;0.24186246865976083;-0.8029063377701795;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
61980;20130101150000;-0.36352882098420136;1.3951642447185246;-0.549014367953505;0.13253500483362962;-0.32159264931087284
71805;20130101150000;-2.101866666961864;2.036268164611064;-0.549014367953505;2.654827484366373;1.9754977029096477
78897;20130101150000;0.25915936264958833;0.6319452924655026;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
78925;20130101150000;0.20726868068010584;0.9372328733667116;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
81405;20130101150000;-0.12137230512661648;0.14348516302356812;-0.549014367953505;-0.4636432176013824;-0.7044410413476263
07015;20130101180000;-0.15596609310627146;-0.1618024178776407;1.403768071289536;-0.4636432176013824;-0.7044410413476263
07020;20130101180000;0.24186246865976083;1.730980583709855;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07110;20130101180000;0.4321283025478632;-0.1618024178776407;-0.549014367953505;0.5911336374759465;1.9754977029096477
07117;20130101180000;0.36294072658855325;0.7845890829161071;-0.1584578801048968;-0.4636432176013824;-0.7044410413476263
07149;20130101180000;0.09483886974622716;-0.1618024178776407;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07207;20130101180000;0.4494251965376907;0.9372328733667116;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07222;20130101180000;0.33699538560381204;-0.955550128220784;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
07240;20130101180000;0.23321402166484706;-0.46708999877884966;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07299;20130101180000;-0.03488783517747903;-0.955550128220784;-0.22355062807966483;0.4076941844190198;1.209800918836141
07314;20130101180000;0.41483140855803574;0.9372328733667116;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07460;20130101180000;0.1813233396953646;-1.1081939186713885;0.10191311179417531;-0.4636432176013824;1.9754977029096477
07481;20130101180000;0.14672955171570962;-0.8029063377701795;-0.41882887200396895;2.196228851724056;1.209800918836141
07643;20130101180000;0.14672955171570962;-1.1081939186713885;-0.549014367953505;-0.4636432176013824;-0.7044410413476263
07650;20130101180000;0.09483886974622716;-0.009158627427036345;0.4273768516680155;0.4076941844190198;1.209800918836141
07661;20130101180000;0.04294818777674468;-0.46708999877884966;-0.22355062807966483;2.196228851724056;1.209800918836141
07690;20130101180000;0.07754197575639966;-0.46708999877884966;0.7528405915418556;0.4076941844190198;1.209800918836141
07747;20130101180000;0.2764562566394158;0.47930150201489813;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07761;20130101180000;0.3196984916139845;-0.6197337892294541;-0.9395708558021132;1.9669295354028973;0.8269525267993875
07790;20130101180000;0.21591712767501958;-1.2608377091219929;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
61980;20130101180000;-0.23380211606049517;1.5783367932592505;-0.549014367953505;2.196228851724056;-0.32159264931087284
71805;20130101180000;-2.16240579592626;2.6773720845036024;-1.1608861989163244;2.654827484366373;1.9754977029096477
78897;20130101180000;0.07754197575639966;0.47930150201489813;0.4273768516680155;-0.509503080865614;1.9754977029096477
78925;20130101180000;0.008354399797089698;0.6319452924655026;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
81405;20130101180000;-0.32893503300454635;0.7845890829161071;-0.549014367953505;0.5911336374759465;1.9754977029096477
07015;20130101210000;0.06889352876148591;-0.46708999877884966;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07020;20130101210000;0.4667220905275182;1.3951642447185246;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07110;20130101210000;0.6742848184054481;-0.1618024178776407;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07149;20130101210000;0.32834693860889824;-0.6197337892294541;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07222;20130101210000;0.5791519014613968;-0.6197337892294541;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07240;20130101210000;0.4840189845173457;-0.46708999877884966;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07299;20130101210000;0.17267489270045086;-0.1618024178776407;-0.028272384155360757;2.2420887149882875;1.9754977029096477
07314;20130101210000;0.6137456894410519;1.089876663817316;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07460;20130101210000;0.4321283025478632;-0.8029063377701795;0.7528405915418556;-0.509503080865614;1.209800918836141
07481;20130101210000;0.3196984916139845;-0.6197337892294541;-0.8744781078273451;-0.4177833543371507;1.209800918836141
07643;20130101210000;0.21591712767501958;-0.955550128220784;-0.8093853598525771;-0.4636432176013824;-0.7044410413476263
07650;20130101210000;0.16402644570553712;-0.955550128220784;-0.614107115928273;-0.4636432176013824;-0.7044410413476263
07690;20130101210000;0.05159663477165843;0.14348516302356812;-0.549014367953505;2.2420887149882875;1.209800918836141
07761;20130101210000;0.25915936264958833;-0.31444620832824516;-0.614107115928273;2.2420887149882875;1.209800918836141
07790;20130101210000;0.18997178669027834;-0.8029063377701795;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
71805;20130101210000;-2.171054242921174;2.1889119550616685;0.10191311179417531;2.654827484366373;1.5926493108728943
78897;20130101210000;0.07754197575639966;-0.8029063377701795;0.10191311179417531;-0.4177833543371507;1.9754977029096477
78925;20130101210000;-0.008942494192737791;0.14348516302356812;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
81405;20130101210000;-0.3116381390147189;-0.46708999877884966;-0.549014367953505;-0.509503080865614;1.9754977029096477
07015;20130102000000;0.22456557466993332;-0.1618024178776407;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07020;20130102000000;0.6310425834308794;1.2425204542679202;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07110;20130102000000;0.847253758303723;-0.46708999877884966;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07149;20130102000000;0.5099643255020869;-0.1618024178776407;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07222;20130102000000;0.7953630763342405;-1.1081939186713885;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07240;20130102000000;0.6915817123952755;-0.6197337892294541;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07314;20130102000000;0.8213084173189817;0.9372328733667116;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07460;20130102000000;0.6742848184054481;-0.955550128220784;0.7528405915418556;-0.4636432176013824;1.209800918836141
07481;20130102000000;0.5359096664868281;0.6319452924655026;-0.8093853598525771;3.1134261170086894;1.9754977029096477
07643;20130102000000;0.3456438325987258;-0.31444620832824516;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07650;20130102000000;0.20726868068010584;-1.1081939186713885;-1.1673954737138013;1.3248914497036537;0.44410413476263405
07690;20130102000000;-0.008942494192737791;-0.31444620832824516;-0.22355062807966483;2.2420887149882875;1.209800918836141
61980;20130102000000;-0.4932555259079075;0.7845890829161071;-0.549014367953505;2.2420887149882875;1.209800918836141
61998;20130102000000;-1.3494517784043683;2.036268164611064;1.0783043314156957;-0.4636432176013824;-0.7044410413476263
78925;20130102000000;0.09483886974622716;-0.31444620832824516;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
89642;20130102000000;-1.998085303022899;0.7845890829161071;-0.6791998639030411;-0.4177833543371507;1.5926493108728943
07020;20130102030000;0.8213084173189817;0.9372328733667116;-0.22355062807966483;0.5911336374759465;1.9754977029096477
07110;20130102030000;0.9942773572172566;-0.46708999877884966;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07149;20130102030000;0.6742848184054481;-0.31444620832824516;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07314;20130102030000;0.9683320162325154;0.6319452924655026;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07481;20130102030000;0.6829332654003618;-0.6197337892294541;1.403768071289536;-0.509503080865614;1.9754977029096477
07661;20130102030000;0.04294818777674468;-0.46708999877884966;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07690;20130102030000;0.034299740781830935;-0.46708999877884966;0.10191311179417531;2.2420887149882875;1.209800918836141
07790;20130102030000;0.034299740781830935;-0.8029063377701795;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
61980;20130102030000;-0.42406794994859753;1.8836243741604595;-0.614107115928273;2.196228851724056;1.209800918836141
61998;20130102030000;-1.4359362483535056;2.341555745512273;1.403768071289536;-0.4636432176013824;-0.7044410413476263
67005;20130102030000;-0.45866173792825254;-1.2608377091219929;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
78897;20130102030000;0.18997178669027834;-0.955550128220784;0.10191311179417531;-0.509503080865614;1.9754977029096477
89642;20130102030000;-1.8856554920890205;0.7845890829161071;-0.8744781078273451;2.700687347630604;1.5926493108728943
07005;20130102060000;0.7175270533800168;-0.46708999877884966;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
07020;20130102060000;0.9596835692376017;0.6319452924655026;-0.22355062807966483;-0.509503080865614;1.9754977029096477
07027;20130102060000;0.9077928872681192;-0.009158627427036345;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
07037;20130102060000;0.8213084173189817;-0.31444620832824516;-0.549014367953505;-0.4636432176013824;-0.7044410413476263
07110;20130102060000;1.1240040621409628;-0.8029063377701795;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07117;20130102060000;1.020222698201998;-0.1618024178776407;-0.028272384155360757;-0.4636432176013824;-0.7044410413476263
07139;20130102060000;0.9250897812579467;-0.8029063377701795;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07149;20130102060000;0.847253758303723;-0.31444620832824516;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07168;20130102060000;0.847253758303723;-0.1618024178776407;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07255;20130102060000;0.9942773572172566;-0.8029063377701795;-0.028272384155360757;-0.4636432176013824;-0.7044410413476263
07299;20130102060000;0.7867146293393268;-0.8029063377701795;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
07314;20130102060000;1.115355615146049;0.14348516302356812;-0.1584578801048968;-0.4636432176013824;-0.7044410413476263
07335;20130102060000;1.054816486181653;-0.6197337892294541;nan;-0.4636432176013824;-0.7044410413476263
07481;20130102060000;0.812659970324068;-0.1618024178776407;0.7528405915418556;-0.509503080865614;1.9754977029096477
07535;20130102060000;1.0461680391867392;-0.955550128220784;-1.1869232981062317;1.5083309027605805;0.44410413476263405
07577;20130102060000;0.5445581134817419;0.47930150201489813;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07627;20130102060000;1.0461680391867392;-0.46708999877884966;-0.744292611877809;3.1134261170086894;1.9754977029096477
07661;20130102060000;0.11213576373605463;-0.1618024178776407;0.23209860774371135;-0.4636432176013824;-0.7044410413476263
07690;20130102060000;0.060245081766572166;-0.009158627427036345;0.4273768516680155;-0.4177833543371507;1.209800918836141
07747;20130102060000;0.7261755003749305;-0.009158627427036345;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
07761;20130102060000;0.060245081766572166;-0.8029063377701795;-0.41882887200396895;2.2420887149882875;1.209800918836141
07790;20130102060000;0.017002846792003444;-0.8029063377701795;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
61980;20130102060000;-0.44136484393842507;1.8836243741604595;-0.549014367953505;0.4076941844190198;1.209800918836141
61998;20130102060000;-1.5397176122924707;1.5783367932592505;1.403768071289536;-0.4636432176013824;-0.7044410413476263
67005;20130102060000;-0.36352882098420136;-0.31444620832824516;-0.41882887200396895;0.13253500483362962;-0.7044410413476263
78897;20130102060000;0.05159663477165843;-0.8029063377701795;0.10191311179417531;-0.4636432176013824;1.9754977029096477
89642;20130102060000;-1.773225681155142;0.2961289534741726;-1.1478676493213709;2.884126800687531;1.5926493108728943
07005;20130102090000;0.9510351222426879;-0.6197337892294541;0.23209860774371135;-0.4636432176013824;-0.7044410413476263
07015;20130102090000;0.8731990992884642;-0.6197337892294541;0.7528405915418556;-0.4636432176013824;-0.7044410413476263
07020;20130102090000;1.1240040621409628;0.14348516302356812;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07027;20130102090000;1.115355615146049;-0.009158627427036345;1.403768071289536;-0.4636432176013824;-0.7044410413476263
07110;20130102090000;1.2969730020392378;-0.6197337892294541;-0.8744781078273451;1.7834900823459705;0.8269525267993875
07117;20130102090000;1.184543191105359;0.14348516302356812;-0.22355062807966483;-0.4636432176013824;-0.7044410413476263
07139;20130102090000;1.1672462971155315;-0.6197337892294541;0.10191311179417531;-0.4636432176013824;-0.7044410413476263
07149;20130102090000;1.1067071681511353;-0.46708999877884966;0.4273768516680155;-0.4636432176013824;-0.7044410413476263
